names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group
UBE2D3,-1.8711988,-0.17394768,0.061317537498814814,1.0,0.9479166666666666
SAMSN1,-1.8711988,-0.97419494,0.061317537498814814,1.0,0.0798611111111111
BPGM,-1.8727698,-0.5000634,0.06110017041978485,1.0,0.15625
CUL9,-1.8755978,-0.28779292,0.060710518115903896,1.0,0.4375
SORL1,-1.8759121,-0.45590684,0.06066735080076518,1.0,0.2916666666666667
IL21R,-1.8759121,-1.1268902,0.06066735080076518,1.0,0.09722222222222222
PCSK7,-1.8759121,-0.39839876,0.06066735080076518,1.0,0.3055555555555556
MX1,-1.8762263,-0.23442437,0.06062420892331696,1.0,0.5243055555555556
WRAP53,-1.8765405,-0.5297486,0.06058109247282663,1.0,0.17708333333333334
RAB35,-1.8768548,-0.34698582,0.0605380014385625,1.0,0.4270833333333333
CAP1,-1.877169,-0.23262878,0.06049493580979457,1.0,0.8090277777777778
BIN1,-1.877169,-0.61974615,0.06049493580979457,1.0,0.11458333333333333
MPP7,-1.8784258,-0.49290153,0.06032292713512587,0.9999454058300461,0.2013888888888889
NID2,-1.8790543,-0.9214355,0.0602370749518799,0.9989747078902385,0.09722222222222222
MCRS1,-1.879997,-0.26756427,0.06010848662837752,0.9972940703015619,0.59375
ETFB,-1.879997,-0.24007188,0.06010848662837752,0.9972940703015619,0.6840277777777778
INHBB,-1.8803113,-0.7285034,0.060065674464699924,0.9972940703015619,0.11805555555555555
CARD8,-1.8815681,-0.29171985,0.059894678578364266,0.9950999231260601,0.3402777777777778
GAK,-1.8821965,-0.20396101,0.05980933214625396,0.9945849004475426,0.7847222222222222
PARD3,-1.882825,-0.31248325,0.05972408660728682,0.9936187699605931,0.3194444444444444
COL8A2,-1.884082,-0.8717916,0.05955389786622616,0.9916889061882365,0.1284722222222222
DPYSL2,-1.8853388,-0.39342386,0.05938411167028827,0.9893117301976427,0.4131944444444444
KIF2A,-1.8859673,-0.69884807,0.059299369312806396,0.9883498252358957,0.1388888888888889
SLC10A3,-1.888481,-0.6602974,0.058961402823898446,0.9845101755280597,0.18055555555555555
SMAP1,-1.8887953,-0.2354766,0.05891926966734185,0.9842556773593697,0.5243055555555556
ANKH,-1.8891095,-0.5061789,0.058877161509527556,0.9840013645708758,0.2013888888888889
JRK,-1.8900522,-0.46370348,0.05875098692177156,0.9823411933868254,0.28125
FXN,-1.8903663,-0.52643484,0.05870897865216698,0.9820874440804221,0.1875
EIF2B5,-1.8922517,-0.18313451,0.05845745251389465,0.9783270322181336,0.7604166666666666
COX5A,-1.8922517,-0.14147486,0.05845745251389465,0.9783270322181336,0.9375
CEP57,-1.8931943,-0.40584287,0.058332025487230786,0.977121494214249,0.2465277777777778
PSMB5,-1.8935086,-0.12677857,0.05829026619133226,0.9768690626689341,0.9409722222222222
PYCR1,-1.894137,-0.20134439,0.05820682210507237,0.9768124235982365,0.8611111111111112
ADRM1,-1.8944513,-0.20307486,0.058165137293400504,0.9765606376494275,0.8298611111111112
PPP1R35,-1.8947655,-0.32350108,0.05812347728849604,0.9763090372814335,0.4583333333333333
TGFBR3,-1.8947655,-1.6257323,0.05812347728849604,0.9763090372814335,0.041666666666666664
NXN,-1.8963366,-0.9637344,0.057915548992725996,0.9746055212334548,0.08680555555555555
AKR1B1,-1.8972793,-0.45548704,0.057791089014987654,0.9738543503856184,0.3333333333333333
PPFIBP2,-1.8985362,-0.6050844,0.05762548828173521,0.9715110532472548,0.16319444444444445
HELQ,-1.90105,-0.56506765,0.057295470218588995,0.9668379462750465,0.1423611111111111
C12orf75,-1.9016784,-0.452419,0.057213211749182036,0.9658951859925331,0.3541666666666667
SIT1,-1.9016784,-1.1605089,0.057213211749182036,0.9658951859925331,0.06944444444444445
B4GALT7,-1.9023068,-0.35055035,0.05713105152836925,0.9653987151384317,0.4513888888888889
SLC43A2,-1.9023068,-0.45988613,0.05713105152836925,0.9653987151384317,0.2708333333333333
HAPLN3,-1.9029353,-0.7920233,0.057048989471213604,0.9653490816624545,0.16666666666666666
TRIM46,-1.903878,-0.45316318,0.056926080256596685,0.9641607882793592,0.1840277777777778
FNDC1,-1.9041922,-0.65091366,0.05688515950824573,0.963913760722825,0.1736111111111111
C12orf29,-1.9070202,-0.43315056,0.05651797297682879,0.9590237964417759,0.23958333333333334
LYPLA1,-1.9076487,-0.14664069,0.056436644442166915,0.9580879514043373,0.9270833333333334
TBPL1,-1.9079629,-0.8213597,0.05639601672113122,0.9578425095174588,0.1111111111111111
SUV39H1,-1.9098482,-0.49805915,0.056152761376037676,0.9550405293328788,0.1597222222222222
NPDC1,-1.9107909,-0.20647764,0.05603146171512469,0.9534205161484328,0.90625
FCGR1A,-1.9114193,-0.5724273,0.055950716566372134,0.9529326091418271,0.1423611111111111
FOXK2,-1.9114193,-0.21926814,0.055950716566372134,0.9529326091418271,0.7048611111111112
TRMT13,-1.9117335,-0.68318594,0.05591038034783205,0.9529326091418271,0.13194444444444445
ORMDL1,-1.9129905,-0.31418267,0.05574927759928771,0.9512724053200604,0.5173611111111112
GLRX,-1.9129905,-0.30863103,0.05574927759928771,0.9512724053200604,0.5798611111111112
CCNG2,-1.9139332,-0.25236636,0.05562870447393593,0.9505444502570164,0.5520833333333334
HEATR1,-1.9142473,-0.33417884,0.05558856174459298,0.9505444502570164,0.3090277777777778
GNG11,-1.9155042,-0.62095636,0.055428232107894465,0.948890890262416,0.22569444444444445
NUDT9,-1.9170753,-0.24163948,0.0552283621521142,0.9459116907484941,0.46875
F8A1,-1.9173895,-0.4740886,0.05518846033415804,0.945670803694063,0.20833333333333334
R3HCC1,-1.9199034,-0.2946135,0.0548701100980704,0.9406561591098243,0.3715277777777778
TMEM70,-1.9202175,-0.23540789,0.05483042419898455,0.9404162868355358,0.5833333333333334
ZNF180,-1.9205317,-0.87390465,0.05479076223822572,0.9401766004131737,0.09722222222222222
ANKRD12,-1.920846,-0.29788798,0.05475112420526826,0.9401766004131737,0.4131944444444444
SMIM20,-1.9227314,-0.30790225,0.05451379790211257,0.9371815486215229,0.3854166666666667
KIF18B,-1.9230455,-0.38422546,0.05447432706917952,0.9369430662871427,0.2222222222222222
CCNI,-1.9230455,-0.15319419,0.05447432706917952,0.9369430662871427,0.9270833333333334
GFER,-1.9252452,-0.29551518,0.05419869827245376,0.9330792829116087,0.5138888888888888
MTF2,-1.9261878,-0.5669602,0.05408092840703394,0.9319284654547314,0.19444444444444445
FBXW2,-1.9268162,-0.3319367,0.05400253387400553,0.9310158936987643,0.4861111111111111
PPFIA4,-1.9274447,-0.6757585,0.05392423421150026,0.9305426196959553,0.12152777777777778
CCSER2,-1.9283874,-0.62270784,0.05380696241639975,0.9293952956123867,0.19791666666666666
MAF1,-1.9283874,-0.2249244,0.05380696241639975,0.9293952956123867,0.8263888888888888
IFI27,-1.9287016,-0.12173535,0.05376791916239531,0.9293952956123867,1.0
NFIB,-1.92933,-0.23865004,0.05368990360803072,0.9291272633368947,0.4201388888888889
CASP4,-1.9299585,-0.40700272,0.05361198258865964,0.9286569686358407,0.25
KEAP1,-1.9302727,-0.2843425,0.05357305750340334,0.9284221011752204,0.6076388888888888
CACNA1H,-1.9312154,-0.26728547,0.05345642381966428,0.9268396817733454,0.59375
KIFC1,-1.9312154,-0.6522144,0.05345642381966428,0.9268396817733454,0.16666666666666666
SMPD4,-1.9312154,-0.29495487,0.05345642381966428,0.9268396817733454,0.5729166666666666
KNOP1,-1.9315296,-0.37285274,0.05341759308085792,0.9268396817733454,0.34375
TAF1D,-1.9318439,-0.29458845,0.0533787859024909,0.9268396817733454,0.4305555555555556
PLVAP,-1.9324722,-0.3538509,0.05330124218521283,0.9267832613876364,0.4270833333333333
OSTF1,-1.9337292,-0.55050194,0.05314643701554361,0.9245307705351291,0.2361111111111111
PDCD1,-1.9337292,-1.5120002,0.05314643701554361,0.9245307705351291,0.04861111111111111
GIHCG,-1.9343576,-0.612116,0.05306917539582118,0.9240651230554,0.16666666666666666
COPS7B,-1.9368714,-0.34179947,0.05276106673342862,0.9191374600239033,0.3263888888888889
KDM1B,-1.9371856,-0.3906517,0.05272265848264484,0.9189057252968018,0.28125
ICAM1,-1.9390709,-0.43624842,0.05249269943140693,0.9157699198707936,0.3090277777777778
DEPP1,-1.9396994,-0.6908842,0.052416233003419306,0.9148719810005483,0.2534722222222222
MAN2C1,-1.9400136,-0.27547884,0.05237803472796421,0.9146414356289208,0.5069444444444444
PDK4,-1.9403279,-1.5147315,0.05233985973097307,0.9144110768560121,0.059027777777777776
EML3,-1.9406421,-0.3420458,0.052301708002026666,0.9141809047670382,0.3784722222222222
FMOD,-1.9428416,-0.6129493,0.05203529652981064,0.9103938280533457,0.22569444444444445
DOCK2,-1.9450412,-0.57441765,0.05177002111091399,0.9066193984117527,0.1527777777777778
POLR3A,-1.9462981,-0.411886,0.05161894384930529,0.904839542063421,0.2604166666666667
ZNF91,-1.9469265,-0.26864395,0.05154354368254512,0.9039507629730876,0.5069444444444444
SNX17,-1.947555,-0.23209272,0.05146823571438848,0.9030627494642055,0.8090277777777778
DGAT2,-1.9484977,-1.3141074,0.05135544645290733,0.9015159211620437,0.06597222222222222
SLC25A25-AS1,-1.9491261,-0.8918307,0.051280368618051304,0.9006299288816199,0.12152777777777778
ANKRD44,-1.9494404,-0.7738921,0.051242864171349545,0.9004032988648895,0.1597222222222222
MYO9A,-1.950383,-0.5633408,0.05113048858974532,0.8997245254198405,0.17708333333333334
CHCHD10,-1.9513257,-0.1481,0.051018319428272126,0.8981825442011486,0.9722222222222222
HECA,-1.9519541,-0.45244887,0.05094365452702326,0.8972996628217413,0.2465277777777778
TAGAP,-1.9528967,-1.346146,0.050831828777674386,0.896192565073054,0.06597222222222222
ENO3,-1.9538394,-0.2710811,0.05072020870298507,0.8946555945725092,0.2673611111111111
TCEA1,-1.9544679,-0.20152037,0.05064590944563665,0.8937757625938992,0.8263888888888888
SUGT1,-1.9557248,-0.30236575,0.050497584460615974,0.892018382646238,0.5277777777777778
LMF2,-1.9569817,-0.3342841,0.05034962363075736,0.8902640456566908,0.5729166666666666
CCR1,-1.9569817,-0.8343693,0.05034962363075736,0.8902640456566908,0.10416666666666667
MPG,-1.9585528,-0.25746584,0.05016518367987862,0.8878606807868653,0.6979166666666666
CLEC2B,-1.9601239,-0.6118098,0.04998131039914421,0.8854627018001342,0.1875
AKT1S1,-1.9601239,-0.27346003,0.04998131039914421,0.8854627018001342,0.6840277777777778
RNF4,-1.9604381,-0.28632748,0.049944603630001715,0.8854627018001342,0.5590277777777778
UCP2,-1.9604381,-0.24151938,0.049944603630001715,0.8854627018001342,0.7534722222222222
FCHSD2,-1.9648372,-0.568538,0.04943307769819802,0.877449115825289,0.1840277777777778
KCNMA1,-1.9651514,-0.51795083,0.04939670892268207,0.8772289875201777,0.24305555555555555
ZNF350-AS1,-1.9660941,-0.44843856,0.04928773725890308,0.875718675443258,0.23958333333333334
CYGB,-1.9664084,-1.039949,0.049251458224331274,0.8754990881344095,0.1076388888888889
MIF,-1.9664084,-0.050670993,0.049251458224331274,0.8754990881344095,1.0
SHKBP1,-1.9667226,-0.26204717,0.04921520159932405,0.8754990881344095,0.6076388888888888
MLH3,-1.9676653,-0.39569885,0.04910656607905162,0.8746225912697656,0.22916666666666666
DERL1,-1.9689221,-0.1959678,0.048962031830082825,0.8733232587781976,0.8472222222222222
DTX2,-1.9695506,-0.43798798,0.048889898711612124,0.8728874062164466,0.2569444444444444
ADH1B,-1.9701791,-2.1506152,0.04881785482115756,0.8724522970259706,0.04513888888888889
PGRMC1,-1.9711217,-0.24051721,0.04870995610873542,0.8709492445216538,0.7465277777777778
WSB1,-1.9714359,-0.26728284,0.048674034396503287,0.8709492445216538,0.6736111111111112
GMDS,-1.9714359,-0.42554933,0.048674034396503287,0.8709492445216538,0.3333333333333333
PPIG,-1.9717501,-0.34319812,0.04863813492983102,0.8709492445216538,0.5138888888888888
IL20,-1.9720644,-0.3423593,0.04860225769848458,0.8709492445216538,0.4583333333333333
CEBPA,-1.9726928,-0.36292014,0.048530569900844006,0.8707193083043095,0.5173611111111112
FLYWCH1,-1.9726928,-0.43208998,0.048530569900844006,0.8707193083043095,0.25
MRPL46,-1.9736354,-0.36430958,0.0484232047135941,0.8696455916203423,0.3506944444444444
BTBD2,-1.9745781,-0.34126085,0.04831603909203165,0.8687884104793959,0.5173611111111112
ELAC2,-1.9752066,-0.3839802,0.048244706077900726,0.8681437989956955,0.2951388888888889
PRKCB,-1.9764636,-1.286076,0.04810230544256482,0.8664333078264347,0.059027777777777776
CTBS,-1.9777204,-0.6486252,0.047960258120123604,0.8647258164801203,0.18055555555555555
KLF10,-1.9789773,-0.40418005,0.047818563457812206,0.8630213220509786,0.3576388888888889
BFAR,-1.9789773,-0.24282937,0.047818563457812206,0.8630213220509786,0.4097222222222222
TATDN2,-1.9789773,-0.35687602,0.047818563457812206,0.8630213220509786,0.4444444444444444
MSC,-1.9802341,-0.98377603,0.047677220803373464,0.8621709281740476,0.09722222222222222
GSTCD,-1.9805484,-0.60422283,0.04764194006460599,0.8619587979756025,0.1284722222222222
CXorf40A,-1.9808626,-0.35436818,0.04760668127541528,0.8617468552727372,0.375
DST,-1.9824338,-0.47310966,0.04743071621700315,0.8589864642545929,0.2534722222222222
BACE2,-1.9833764,-0.24468215,0.047325399925885046,0.8579281637876763,0.8159722222222222
PLEKHJ1,-1.9833764,-0.23385282,0.047325399925885046,0.8579281637876763,0.7916666666666666
PTPN22,-1.9840049,-1.0865673,0.04725529837237629,0.8579281637876763,0.0763888888888889
GNB1L,-1.9846333,-1.0515056,0.04718528416984901,0.8570861468489546,0.0763888888888889
ATP11C,-1.9852618,-0.9313825,0.047115357237075536,0.8562409087558102,0.1111111111111111
TFPT,-1.9852618,-0.4008865,0.047115357237075536,0.8562409087558102,0.3819444444444444
MRTFB,-1.9874613,-0.2689306,0.046871299049716375,0.8530762886716404,0.5833333333333334
MYDGF,-1.9874613,-0.28553763,0.046871299049716375,0.8530762886716404,0.7152777777777778
CPOX,-1.9877756,-0.54275197,0.046836520580102,0.8530762886716404,0.21875
SH2B3,-1.9896609,-0.5235659,0.04662830544446045,0.8503450959505215,0.19444444444444445
LRFN1,-1.9896609,-0.72193044,0.04662830544446045,0.8503450959505215,0.11458333333333333
CUEDC2,-1.9915462,-0.26763403,0.046420869898939565,0.847829470644255,0.7118055555555556
IER2,-1.9918604,-0.20127535,0.04638637294808863,0.8476223845596564,0.8645833333333334
PDLIM5,-1.99406,-0.31982425,0.04614549809230391,0.8436420457924152,0.4618055555555556
SPIRE2,-1.9950026,-0.29404575,0.04604258892034028,0.8426023985366873,0.3506944444444444
CMKLR1,-1.9950026,-0.67205304,0.04604258892034028,0.8426023985366873,0.15625
MINK1,-1.9953169,-0.30193612,0.04600832884357081,0.8426023985366873,0.4340277777777778
PCBD2,-1.9978306,-0.35138717,0.04573502042781084,0.8386510434260042,0.1909722222222222
METAP1,-1.9978306,-0.27693215,0.04573502042781084,0.8386510434260042,0.5555555555555556
RERG,-1.9984591,-0.18245219,0.045666907454088745,0.8382419657608335,0.8958333333333334
PPP1R3B,-1.9984591,-1.0119677,0.045666907454088745,0.8382419657608335,0.07291666666666667
SLC1A3,-1.9990876,-0.6234702,0.04559887997139749,0.8382419657608335,0.16666666666666666
COMMD8,-1.999716,-0.42453942,0.045530937899267585,0.8378470880095992,0.3020833333333333
USB1,-1.999716,-0.4502043,0.045530937899267585,0.8378470880095992,0.2569444444444444
AAK1,-2.0003445,-0.41676298,0.045463081157263205,0.8374404798374386,0.21875
TRAF3IP1,-2.0006588,-0.35639432,0.045429184759931046,0.8372374579044493,0.2465277777777778
TRADD,-2.0016015,-0.25655746,0.04532762334205575,0.8357865702481524,0.4305555555555556
MXI1,-2.0031724,-0.37662008,0.045158779623553615,0.8335131079181471,0.3090277777777778
SLC29A3,-2.0034866,-0.4422376,0.045125074586227235,0.833311228521949,0.2847222222222222
HIST4H4,-2.0047436,-0.7186506,0.04499046645721496,0.8312448575469584,0.1284722222222222
NUDT18,-2.005372,-0.80409265,0.04492328946457353,0.8308425051505083,0.13194444444444445
ITGAM,-2.0056863,-0.7420261,0.04488973270115602,0.8306416110187115,0.15625
GIMAP4,-2.0063148,-0.487091,0.044822682590061676,0.8304409050644822,0.2986111111111111
VAV1,-2.006629,-0.8979622,0.04478918922236491,0.8304409050644822,0.1111111111111111
GNL1,-2.0069432,-0.2783474,0.04475571696655861,0.8302605153030977,0.5381944444444444
P2RY8,-2.0072575,-1.9096223,0.04472226581263819,0.8300606749535346,0.03125
TRPV2,-2.0072575,-0.67300534,0.04472226581263819,0.8300606749535346,0.1875
NMB,-2.009771,-1.2516717,0.044455415049318145,0.8263649803047707,0.08333333333333333
SAC3D1,-2.0129135,-0.31962678,0.04412374207212729,0.8210335961270621,0.28125
PALM2-AKAP2,-2.0141702,-0.48949614,0.043991658981320826,0.8194090129136506,0.2569444444444444
EMC6,-2.015427,-0.20680746,0.043859909848537146,0.8173709574166538,0.7986111111111112
DDX59,-2.015427,-0.3976389,0.043859909848537146,0.8173709574166538,0.28125
LYAR,-2.0160556,-0.6225041,0.04379416031739164,0.8169776053908518,0.1875
ARHGEF19,-2.016684,-0.5337997,0.043728494037007015,0.8161685926815369,0.2326388888888889
GTPBP6,-2.0169983,-0.32384378,0.04369569209100218,0.8159724623585566,0.4895833333333333
SNRPD2,-2.0195122,-0.09651429,0.04343402387243625,0.8123294367680323,0.9965277777777778
GABBR1,-2.0198264,-0.34360623,0.043401408614918084,0.8121344359481681,0.4305555555555556
HNRNPA3,-2.0239112,-0.16190432,0.04297928977474324,0.805058845980234,0.9756944444444444
KIAA1109,-2.0245397,-0.29208702,0.04291465743169569,0.8046718118122408,0.3055555555555556
ISG15,-2.024854,-0.120790794,0.042882372082749455,0.8044785753975976,1.0
AGTRAP,-2.0251682,-0.24197005,0.04285010726901401,0.8044785753975976,0.6423611111111112
HM13,-2.0254824,-0.21502638,0.042817862980611576,0.8044785753975976,0.9236111111111112
MAX,-2.0254824,-0.2465106,0.042817862980611576,0.8044785753975976,0.7395833333333334
CDR2,-2.0254824,-0.5734913,0.042817862980611576,0.8044785753975976,0.1736111111111111
PSENEN,-2.0261106,-0.23055203,0.04275343594030578,0.8044785753975976,0.875
MCRIP1,-2.029253,-0.2618232,0.042432528903285,0.7997286253291114,0.7361111111111112
SDHAF3,-2.0295672,-0.5837476,0.04240055054634828,0.7997286253291114,0.14930555555555555
SOX18,-2.0298815,-0.63295233,0.04236859257669017,0.7997286253291114,0.2361111111111111
PPM1K,-2.0308242,-0.4436062,0.04227284089295727,0.7991881454148394,0.3472222222222222
DPY19L1,-2.0311384,-0.60996646,0.04224096437399445,0.7989982103630858,0.1736111111111111
ZNF529,-2.031767,-0.560162,0.04217727234047691,0.7986189058115859,0.2013888888888889
PDIA6,-2.0330236,-0.19782034,0.04205013201583182,0.7974491616121557,0.8958333333333334
SP3,-2.033652,-0.25170177,0.041986683567504776,0.7966586859793895,0.6041666666666666
DEF6,-2.0339663,-0.44225663,0.041954989737470624,0.7964702175213497,0.3854166666666667
CISD3,-2.0345948,-0.1267765,0.04189166281658717,0.7960938477413847,0.9756944444444444
MICAL1,-2.034909,-0.48072833,0.041860029706115166,0.7959059466355953,0.3298611111111111
LAMC1,-2.034909,-0.35982898,0.041860029706115166,0.7959059466355953,0.4583333333333333
NDST2,-2.0352232,-0.39894345,0.04182841681587834,0.7959059466355953,0.3020833333333333
FAIM2,-2.036166,-0.6341991,0.04173369936853355,0.7959059466355953,0.1388888888888889
PDAP1,-2.0364802,-0.2467562,0.04170216726120357,0.7957982397952617,0.6944444444444444
C5orf24,-2.0371087,-0.2965874,0.04163916355043825,0.7950104460665572,0.5416666666666666
PTK2B,-2.0371087,-0.485952,0.04163916355043825,0.7950104460665572,0.2881944444444444
ARPC2,-2.0377371,-0.2241142,0.041576240446249156,0.7950104460665572,0.8854166666666666
ZBTB25,-2.0386796,-0.42332813,0.041482006756006454,0.7936659327112348,0.2569444444444444
PIGG,-2.039308,-0.36146098,0.04141928482573927,0.7936659327112348,0.3506944444444444
TMEM102,-2.0399365,-0.52196115,0.04135664322812984,0.7929253529558827,0.25
SNX8,-2.0399365,-0.37337214,0.04135664322812984,0.7929253529558827,0.4166666666666667
SLFN5,-2.0402508,-0.5716213,0.04132535252963924,0.7929253529558827,0.1909722222222222
SNHG29,-2.0402508,-0.16521248,0.04132535252963924,0.7929253529558827,0.9305555555555556
ECSCR,-2.0408792,-1.1589142,0.04126283128444094,0.7927878676335028,0.0798611111111111
MMS19,-2.0411935,-0.39525995,0.041231600718202116,0.7927878676335028,0.375
CFDP1,-2.041822,-0.2896687,0.041169199649634794,0.7922365280632403,0.6111111111111112
ANTKMT,-2.0452783,-0.25661844,0.04082742204149912,0.7873153183039564,0.7604166666666666
TNFRSF25,-2.0455925,-0.5175786,0.04079647093175295,0.7871331747881337,0.2569444444444444
DENND5A,-2.046221,-0.43280718,0.040734628366923174,0.7863545004524025,0.2777777777777778
SPRY4,-2.047478,-1.3469775,0.040611181583628524,0.7847992909938688,0.06944444444444445
CCM2,-2.0481064,-0.40937048,0.0405495772096562,0.784437143472847,0.4583333333333333
CXorf38,-2.0503058,-0.43877727,0.040334585418069245,0.7811037888289696,0.21180555555555555
CD40,-2.05062,-0.99435467,0.040303951352423775,0.7809237286659939,0.1388888888888889
VWA1,-2.05062,-0.2662656,0.040303951352423775,0.7809237286659939,0.8263888888888888
SCFD2,-2.0515628,-0.70567495,0.0402121675133624,0.7799711410474707,0.1284722222222222
GPS1,-2.051877,-0.24672069,0.04018161232067493,0.7797917245753039,0.8506944444444444
EIF2B4,-2.0525055,-0.2807,0.040120561007698355,0.7790199753012029,0.4340277777777778
ZC3H10,-2.053134,-0.57175994,0.04005958839339447,0.7782489356616937,0.1909722222222222
LTA4H,-2.0537624,-0.294651,0.03999869440036577,0.7774786052829461,0.5347222222222222
AC067852.2,-2.056276,-0.38374498,0.03975590309437769,0.7735809724387654,0.3784722222222222
PHRF1,-2.056276,-0.37383977,0.03975590309437769,0.7735809724387654,0.3055555555555556
PMS1,-2.0569046,-0.5838,0.03969540104808694,0.773225850857387,0.14583333333333334
SPN,-2.057533,-0.80673134,0.03963497715948113,0.7728714965445759,0.125
KCTD6,-2.057533,-0.26127008,0.03963497715948113,0.7728714965445759,0.5486111111111112
NLN,-2.0578473,-0.4512708,0.03960479450020473,0.7728714965445759,0.21180555555555555
MYBBP1A,-2.0581615,-0.28626603,0.039574631351428,0.7728714965445759,0.6423611111111112
VPS18,-2.0597327,-0.37278965,0.03942410792787577,0.7716373124428776,0.28125
MED28,-2.0603611,-0.25454152,0.03936403479488959,0.7708737493460428,0.6319444444444444
